frame, quadrant, color, entry/exit 
2916, 3, None, entry
2916, 4, None, entry
2917, 1, Orange, entry
2917, 2, White, entry
2917, 3, None, entry
2917, 4, None, entry
2918, 1, Orange, entry
2918, 2, White, entry
2918, 3, None, entry
2918, 4, None, entry
2919, 1, Orange, entry
2919, 2, White, entry
2919, 3, None, entry
2919, 4, None, entry
2920, 1, Orange, entry
2920, 2, White, entry
2920, 3, None, entry
2920, 4, None, entry
2921, 1, Orange, entry
2921, 2, White, entry
2921, 3, None, entry
2921, 4, None, entry
2922, 1, Orange, entry
2922, 2, White, entry
2922, 3, None, entry
2922, 4, None, entry
2923, 1, Orange, entry
2923, 2, White, entry
2923, 3, None, entry
2923, 4, None, entry
2924, 1, Orange, entry
2924, 2, White, entry
2924, 3, None, entry
2924, 4, None, entry
2925, 1, Orange, entry
2925, 2, White, entry
2925, 3, None, entry
2925, 4, None, entry
2926, 1, Orange, entry
2926, 2, White, entry
2926, 3, None, entry
2926, 4, None, entry
2927, 1, Orange, entry
2927, 2, White, entry
2927, 3, None, entry
2927, 4, None, entry
2928, 1, Orange, entry
2928, 2, White, entry
2928, 3, None, entry
2928, 4, None, entry
2929, 1, Orange, entry
2929, 2, White, entry
2929, 3, None, entry
2929, 4, None, entry
2930, 1, Orange, entry
2930, 2, White, entry
2930, 3, None, entry
2930, 4, None, entry
2931, 1, Orange, entry
2931, 2, White, entry
2931, 3, None, entry
2931, 4, None, entry
2932, 1, Orange, entry
2932, 2, White, entry
2932, 3, None, entry
2932, 4, None, entry
2933, 1, Orange, entry
2933, 2, White, entry
2933, 3, None, entry
2933, 4, None, entry
2934, 1, Orange, entry
2934, 2, White, entry
2934, 3, None, entry
2934, 4, None, entry
2935, 1, Orange, entry
2935, 2, White, entry
2935, 3, None, entry
2935, 4, None, entry
2936, 1, Orange, entry
2936, 2, White, entry
2936, 3, None, entry
2936, 4, None, entry
2937, 1, Orange, entry
2937, 2, White, entry
2937, 3, None, entry
2937, 4, None, entry
2938, 1, Orange, entry
2938, 2, White, entry
2938, 3, None, entry
2938, 4, None, entry
2939, 1, Orange, entry
2939, 2, White, entry
2939, 3, None, entry
2939, 4, None, entry
2940, 1, Orange, entry
2940, 2, White, entry
2940, 3, None, entry
2940, 4, None, entry
2941, 1, Orange, entry
2941, 2, White, entry
2941, 3, None, entry
2941, 4, None, entry
2942, 1, Orange, entry
2942, 2, White, entry
2942, 3, None, entry
2942, 4, None, entry
2943, 1, Orange, entry
2943, 2, White, entry
2943, 3, None, entry
2943, 4, None, entry
2944, 1, Orange, entry
2944, 2, White, entry
2944, 3, None, entry
2944, 4, None, entry
2945, 1, Orange, entry
2945, 2, White, entry
2945, 3, None, entry
2945, 4, None, entry
2946, 1, Orange, entry
2946, 2, White, entry
2946, 3, None, entry
2946, 4, White, exit
2947, 1, Orange, entry
2947, 2, White, entry
2947, 3, None, entry
2947, 4, Yellow, exit
2948, 1, Orange, entry
2948, 2, White, entry
2948, 3, None, entry
2948, 4, White, exit
2949, 1, Orange, entry
2949, 2, White, entry
2949, 3, None, entry
2949, 4, White, entry
2950, 1, Orange, entry
2950, 2, White, entry
2950, 3, None, entry
2950, 4, White, entry
2951, 1, Orange, entry
2951, 2, White, entry
2951, 3, None, entry
2951, 4, White, entry
2952, 1, Orange, entry
2952, 2, White, entry
2952, 3, None, entry
2952, 4, White, entry
2953, 1, Orange, entry
2953, 2, White, entry
2953, 3, None, entry
2953, 4, White, entry
2954, 1, Orange, entry
2954, 2, White, entry
2954, 3, None, entry
2954, 4, White, entry
2955, 1, Orange, entry
2955, 2, White, entry
2955, 3, None, entry
2955, 4, White, entry
2956, 1, Orange, entry
2956, 2, White, entry
2956, 3, None, entry
2956, 4, White, entry
2957, 1, Orange, entry
2957, 2, White, entry
2957, 3, None, entry
2957, 4, White, entry
2958, 1, Orange, entry
2958, 2, White, entry
2958, 3, None, entry
2958, 4, White, entry
2959, 1, Orange, entry
2959, 2, White, entry
2959, 3, None, entry
2959, 4, White, entry
2960, 1, Orange, entry
2960, 2, White, entry
2960, 3, None, entry
2960, 4, Green, exit
2961, 1, Orange, entry
2961, 2, White, entry
2961, 3, None, entry
2961, 4, Green, entry
2962, 1, Orange, entry
2962, 2, White, entry
2962, 3, None, entry
2962, 4, Green, entry
2963, 1, Orange, entry
2963, 2, White, entry
2963, 3, None, entry
2963, 4, Green, entry
2964, 1, Orange, entry
2964, 2, White, entry
2964, 3, None, entry
2964, 4, Green, entry
2965, 1, Orange, entry
2965, 2, White, entry
2965, 3, None, entry
2965, 4, Green, entry
2966, 1, Orange, entry
2966, 2, White, entry
2966, 3, None, entry
2966, 4, Green, entry
2967, 1, White, exit
2967, 2, White, entry
2967, 3, None, entry
2967, 4, Green, entry
2968, 1, Orange, exit
2968, 2, White, entry
2968, 3, None, entry
2968, 4, Green, entry
2969, 1, Orange, entry
2969, 2, White, entry
2969, 3, None, entry
2969, 4, Green, entry
2970, 1, Orange, entry
2970, 2, White, entry
2970, 3, None, entry
2970, 4, Green, entry
2971, 1, Orange, entry
2971, 2, White, entry
2971, 3, None, entry
2971, 4, Green, entry
2972, 1, Orange, entry
2972, 2, White, entry
2972, 3, None, entry
2972, 4, Green, entry
2973, 1, Orange, entry
2973, 2, White, entry
2973, 3, None, entry
2973, 4, Green, entry
2974, 1, Orange, entry
2974, 2, White, entry
2974, 3, None, entry
2974, 4, Green, entry
2975, 1, Orange, entry
2975, 2, White, entry
2975, 3, None, entry
2975, 4, Green, entry
2976, 1, Orange, entry
2976, 2, White, entry
2976, 3, None, entry
2976, 4, Green, entry
2977, 1, Orange, entry
2977, 2, White, entry
2977, 3, None, entry
2977, 4, Green, entry
2978, 1, Orange, entry
2978, 2, White, entry
2978, 3, None, entry
2978, 4, Green, entry
2979, 1, Orange, entry
2979, 2, White, entry
2979, 3, None, entry
2979, 4, Green, entry
2980, 1, Orange, entry
2980, 2, White, entry
2980, 3, None, entry
2980, 4, Green, entry
2981, 1, Orange, entry
2981, 2, White, entry
2981, 3, None, entry
2981, 4, Green, entry
2982, 1, Orange, entry
2982, 2, White, entry
2982, 3, None, entry
2982, 4, White, exit
2983, 1, Orange, entry
2983, 2, White, entry
2983, 3, None, entry
2983, 4, White, entry
2984, 1, Orange, entry
2984, 2, White, entry
2984, 3, None, entry
2984, 4, White, entry
2985, 1, Orange, entry
2985, 2, White, entry
2985, 3, None, entry
2985, 4, Green, exit
2986, 1, Orange, entry
2986, 2, White, entry
2986, 3, None, entry
2986, 4, Green, entry
2987, 1, Orange, entry
2987, 2, White, entry
2987, 3, None, entry
2987, 4, Green, entry
2988, 1, Orange, entry
2988, 2, White, entry
2988, 3, None, entry
2988, 4, Green, entry
2989, 1, Orange, entry
2989, 2, White, entry
2989, 3, None, entry
2989, 4, Green, entry
2990, 1, Orange, entry
2990, 2, White, entry
2990, 3, None, entry
2990, 4, Green, entry
2991, 1, Orange, entry
2991, 2, White, entry
2991, 3, None, entry
2991, 4, Green, entry
2992, 1, Orange, entry
2992, 2, White, entry
2992, 3, None, entry
2992, 4, White, exit
2993, 1, Orange, entry
2993, 2, White, entry
2993, 3, White, exit
2993, 4, White, entry
2994, 1, Orange, entry
2994, 2, White, entry
2994, 3, Orange, exit
2994, 4, Green, exit
2995, 1, Orange, entry
2995, 2, White, entry
2995, 3, Orange, entry
2995, 4, Green, entry
2996, 1, Orange, entry
2996, 2, White, entry
2996, 3, Orange, entry
2996, 4, Green, entry
2997, 1, Orange, entry
2997, 2, White, entry
2997, 3, Orange, entry
2997, 4, Green, entry
2998, 1, Orange, entry
2998, 2, White, entry
2998, 3, Orange, entry
2998, 4, Green, entry
2999, 1, Orange, entry
2999, 2, White, entry
2999, 3, Orange, entry
2999, 4, Green, entry
3000, 1, Orange, entry
3000, 2, White, entry
3000, 3, Orange, entry
3000, 4, Green, entry
3001, 1, Orange, entry
3001, 2, White, entry
3001, 3, Orange, entry
3001, 4, Green, entry
3002, 1, Orange, entry
3002, 2, White, entry
3002, 3, Orange, entry
3002, 4, Green, entry
3003, 1, Orange, entry
3003, 2, White, entry
3003, 3, Orange, entry
3003, 4, Green, entry
3004, 1, Orange, entry
3004, 2, White, entry
3004, 3, Orange, entry
3004, 4, Green, entry
3005, 1, Orange, entry
3005, 2, White, entry
3005, 3, Orange, entry
3005, 4, Green, entry
3006, 1, Orange, entry
3006, 2, White, entry
3006, 3, Orange, entry
3006, 4, Green, entry
3007, 1, Orange, entry
3007, 2, White, entry
3007, 3, Orange, entry
3007, 4, Green, entry
3008, 1, Orange, entry
3008, 2, White, entry
3008, 3, Orange, entry
3008, 4, Green, entry
3009, 1, Orange, entry
3009, 2, White, entry
3009, 3, Orange, entry
3009, 4, Green, entry
3010, 1, Orange, entry
3010, 2, White, entry
3010, 3, Orange, entry
3010, 4, Green, entry
3011, 1, Orange, entry
3011, 2, White, entry
3011, 3, Orange, entry
3011, 4, Green, entry
3012, 1, Orange, entry
3012, 2, White, entry
3012, 3, Orange, entry
3012, 4, Green, entry
3013, 1, White, exit
3013, 2, White, entry
3013, 3, Orange, entry
3013, 4, Green, entry
3014, 1, White, entry
3014, 2, White, entry
3014, 3, Orange, entry
3014, 4, Green, entry
3015, 1, Orange, exit
3015, 2, White, entry
3015, 3, Orange, entry
3015, 4, Green, entry
3016, 1, Orange, entry
3016, 2, White, entry
3016, 3, Orange, entry
3016, 4, Green, entry
3017, 1, Orange, entry
3017, 2, White, entry
3017, 3, Orange, entry
3017, 4, Green, entry
3018, 1, Orange, entry
3018, 2, White, entry
3018, 3, Orange, entry
3018, 4, Green, entry
3019, 1, White, exit
3019, 2, White, entry
3019, 3, Orange, entry
3019, 4, Green, entry
3020, 1, White, entry
3020, 2, White, entry
3020, 3, Orange, entry
3020, 4, Green, entry
3021, 1, White, entry
3021, 2, White, entry
3021, 3, Orange, entry
3021, 4, Green, entry
3022, 1, White, entry
3022, 2, White, entry
3022, 3, Orange, entry
3022, 4, Green, entry
3023, 1, Orange, exit
3023, 2, White, entry
3023, 3, Orange, entry
3023, 4, Green, entry
3024, 1, Orange, entry
3024, 2, White, entry
3024, 3, Orange, entry
3024, 4, Green, entry
3025, 1, Orange, entry
3025, 2, White, entry
3025, 3, Orange, entry
3025, 4, Green, entry
3026, 1, Orange, entry
3026, 2, White, entry
3026, 3, Orange, entry
3026, 4, Green, entry
3027, 1, Orange, entry
3027, 2, White, entry
3027, 3, Orange, entry
3027, 4, Green, entry
3028, 1, Orange, entry
3028, 2, White, entry
3028, 3, Orange, entry
3028, 4, Green, entry
3029, 1, Orange, entry
3029, 2, White, entry
3029, 3, Orange, entry
3029, 4, Green, entry
3030, 1, Orange, entry
3030, 2, White, entry
3030, 3, Orange, entry
3030, 4, Green, entry
3031, 1, Orange, entry
3031, 2, White, entry
3031, 3, Orange, entry
3031, 4, Green, entry
3032, 1, Orange, entry
3032, 2, White, entry
3032, 3, Orange, entry
3032, 4, Green, entry
3033, 1, Orange, entry
3033, 2, White, entry
3033, 3, Orange, entry
3033, 4, Green, entry
3034, 1, Orange, entry
3034, 2, White, entry
3034, 3, Orange, entry
3034, 4, Green, entry
3035, 1, Orange, entry
3035, 2, White, entry
3035, 3, Orange, entry
3035, 4, Green, entry
3036, 1, Orange, entry
3036, 2, White, entry
3036, 3, Orange, entry
3036, 4, Green, entry
3037, 1, Orange, entry
3037, 2, White, entry
3037, 3, Orange, entry
3037, 4, Green, entry
3038, 1, Orange, entry
3038, 2, White, entry
3038, 3, Orange, entry
3038, 4, Green, entry
3039, 1, Orange, entry
3039, 2, White, entry
3039, 3, Orange, entry
3039, 4, Green, entry
3040, 1, Orange, entry
3040, 2, White, entry
3040, 3, Orange, entry
3040, 4, Green, entry
3041, 1, Orange, entry
3041, 2, White, entry
3041, 3, Orange, entry
3041, 4, Green, entry
3042, 1, Orange, entry
3042, 2, White, entry
3042, 3, Orange, entry
3042, 4, Green, entry
3043, 1, Orange, entry
3043, 2, White, entry
3043, 3, Orange, entry
3043, 4, Green, entry
3044, 1, Orange, entry
3044, 2, White, entry
3044, 3, Orange, entry
3044, 4, Green, entry
3045, 1, Orange, entry
3045, 2, White, entry
3045, 3, Orange, entry
3045, 4, Green, entry
3046, 1, Orange, entry
3046, 2, White, entry
3046, 3, Orange, entry
3046, 4, Green, entry
3047, 1, Orange, entry
3047, 2, White, entry
3047, 3, Orange, entry
3047, 4, Green, entry
3048, 1, Orange, entry
3048, 2, White, entry
3048, 3, Orange, entry
3048, 4, Green, entry
3049, 1, Orange, entry
3049, 2, White, entry
3049, 3, Orange, entry
3049, 4, Green, entry
3050, 1, Orange, entry
3050, 2, White, entry
3050, 3, Orange, entry
3050, 4, Green, entry
3051, 1, Orange, entry
3051, 2, White, entry
3051, 3, Orange, entry
3051, 4, Green, entry
3052, 1, Orange, entry
3052, 2, White, entry
3052, 3, Orange, entry
3052, 4, Green, entry
3053, 1, Orange, entry
3053, 2, White, entry
3053, 3, Orange, entry
3053, 4, Green, entry
3054, 1, Orange, entry
3054, 2, White, entry
3054, 3, Orange, entry
3054, 4, Green, entry
3055, 1, Orange, entry
3055, 2, White, entry
3055, 3, Orange, entry
3055, 4, Green, entry
3056, 1, Orange, entry
3056, 2, White, entry
3056, 3, Orange, entry
3056, 4, Green, entry
3057, 1, Orange, entry
3057, 2, White, entry
3057, 3, Orange, entry
3057, 4, Green, entry
3058, 1, Orange, entry
3058, 2, White, entry
3058, 3, Orange, entry
3058, 4, Green, entry
3059, 1, Orange, entry
3059, 2, White, entry
3059, 3, Orange, entry
3059, 4, Green, entry
3060, 1, Orange, entry
3060, 2, White, entry
3060, 3, Orange, entry
3060, 4, Green, entry
3061, 1, Orange, entry
3061, 2, White, entry
3061, 3, Orange, entry
3061, 4, Green, entry
3062, 1, Orange, entry
3062, 2, White, entry
3062, 3, Orange, entry
3062, 4, Green, entry
3063, 1, Orange, entry
3063, 2, White, entry
3063, 3, Orange, entry
3063, 4, Green, entry
3064, 1, Orange, entry
3064, 2, White, entry
3064, 3, Orange, entry
3064, 4, Green, entry
3065, 1, Orange, entry
3065, 2, White, entry
3065, 3, Orange, entry
3065, 4, Green, entry
3066, 1, Orange, entry
3066, 2, White, entry
3066, 3, Orange, entry
3066, 4, Green, entry
3067, 1, Orange, entry
3067, 2, White, entry
3067, 3, Orange, entry
3067, 4, Green, entry
3068, 1, Orange, entry
3068, 2, White, entry
3068, 3, Orange, entry
3068, 4, Green, entry
3069, 1, Orange, entry
3069, 2, White, entry
3069, 3, Orange, entry
3069, 4, Green, entry
3070, 1, Orange, entry
3070, 2, White, entry
3070, 3, Orange, entry
3070, 4, Green, entry
3071, 1, Orange, entry
3071, 2, White, entry
3071, 3, Orange, entry
3071, 4, Green, entry
3072, 1, Orange, entry
3072, 2, White, entry
3072, 3, Orange, entry
3072, 4, Green, entry
3073, 1, Orange, entry
3073, 2, White, entry
3073, 3, Orange, entry
3073, 4, Green, entry
3074, 1, Orange, entry
3074, 2, White, entry
3074, 3, Orange, entry
3074, 4, Green, entry
3075, 1, Orange, entry
3075, 2, White, entry
3075, 3, Orange, entry
3075, 4, Green, entry
3076, 1, Orange, entry
3076, 2, White, entry
3076, 3, Orange, entry
3076, 4, Green, entry
3077, 1, Orange, entry
3077, 2, White, entry
3077, 3, Orange, entry
3077, 4, Green, entry
3078, 1, Orange, entry
3078, 2, White, entry
3078, 3, Orange, entry
3078, 4, Green, entry
3079, 1, Orange, entry
3079, 2, White, entry
3079, 3, Orange, entry
3079, 4, Green, entry
3080, 1, Orange, entry
3080, 2, White, entry
3080, 3, Orange, entry
3080, 4, Green, entry
3081, 1, Orange, entry
3081, 2, White, entry
3081, 3, Orange, entry
3081, 4, Green, entry
3082, 1, Orange, entry
3082, 2, White, entry
3082, 3, Orange, entry
3082, 4, Green, entry
3083, 1, Orange, entry
3083, 2, White, entry
3083, 3, Orange, entry
3083, 4, Green, entry
3084, 1, Orange, entry
3084, 2, White, entry
3084, 3, Orange, entry
3084, 4, Green, entry
3085, 1, Orange, entry
3085, 2, White, entry
3085, 3, Orange, entry
3085, 4, Green, entry
3086, 1, Orange, entry
3086, 2, White, entry
3086, 3, Orange, entry
3086, 4, Green, entry
3087, 1, Orange, entry
3087, 2, White, entry
3087, 3, Orange, entry
3087, 4, Green, entry
3088, 1, Orange, entry
3088, 2, White, entry
3088, 3, Orange, entry
3088, 4, Green, entry
3089, 1, Orange, entry
3089, 2, White, entry
3089, 3, Orange, entry
3089, 4, Green, entry
3090, 1, Orange, entry
3090, 2, White, entry
3090, 3, Orange, entry
3090, 4, Green, entry
3091, 1, Orange, entry
3091, 2, White, entry
3091, 3, Orange, entry
3091, 4, Green, entry
3092, 1, Orange, entry
3092, 2, White, entry
3092, 3, Orange, entry
3092, 4, Green, entry
3093, 1, Orange, entry
3093, 2, White, entry
3093, 3, Orange, entry
3093, 4, Green, entry
3094, 1, Orange, entry
3094, 2, White, entry
3094, 3, Orange, entry
3094, 4, Green, entry
3095, 1, Orange, entry
3095, 2, White, entry
3095, 3, Orange, entry
3095, 4, Green, entry
3096, 1, Orange, entry
3096, 2, White, entry
3096, 3, Orange, entry
3096, 4, Green, entry
3097, 1, Orange, entry
3097, 2, White, entry
3097, 3, Orange, entry
3097, 4, Green, entry
3098, 1, Orange, entry
3098, 2, White, entry
3098, 3, Orange, entry
3098, 4, Green, entry
3099, 1, Orange, entry
3099, 2, White, entry
3099, 3, Orange, entry
3099, 4, Green, entry
3100, 1, Orange, entry
3100, 2, White, entry
3100, 3, Orange, entry
3100, 4, Green, entry
3101, 1, Orange, entry
3101, 2, White, entry
3101, 3, Orange, entry
3101, 4, Green, entry
3102, 1, Orange, entry
3102, 2, White, entry
3102, 3, Orange, entry
